task_id,episode_cluster_id,flow_episode_id,phase4_split,dependency_group,relative_path,sha256,size_bytes,evidence_present,evidence_storage_type,source_class,document_id,signal_family_id,document_role,evidence_date,issue_date,publication_date,effective_date,expiry_date,geographic_scope,window_type,is_zero_result_capture,is_direct_official,is_update,parent_family_id,reviewer_1,reviewer_2,adjudication_status,notes,review_origin,review_id,evidence_id,reviewer_1_decision,reviewer_2_decision,historical_availability_status,prior_episode_overlap_status,review_action,claim_eligibility_status,onset_date,days_from_onset,active_flow_episode_id,clean_pre_onset_signal,independent_episode_unit
E051_UKMTO_WARNING_onset,E051,51,test,E051,E051/UKMTO_WARNING/onset/20260311-UKMTO_WARNING_021-26.pdf,c0b3baac7c1b17614ea5d9d9ac55966ee54bd8b43ab01ac86151f1a965e27813,220786,True,local_original,UKMTO_WARNING,c0b3baac7c1b1761,UKMTO-WARNING-021-26,positive_signal,2026-03-11,2026-03-11,,,,Strait of Hormuz and adjacent waters,onset,False,True,False,,R1,R2,accepted,"R1 and R2 independently confirmed the source, issue date, geographic relevance, document role, signal-family assignment, and pre-onset classification. The record is not treated as clean E051 lead-time evidence because its issue date overlaps an earlier active PortWatch episode.",Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,legacy_accepted,2026-02-26,13.0,51.0,False,E051
E051_UKMTO_WARNING_onset,E051,51,test,E051,E051/UKMTO_WARNING/onset/20260312-UKMTO_WARNING_022-26.pdf,ed1be8a30a355eabb9c7f0fcc83996b78724befd81ffdd45d2bc440f42203983,235479,True,local_original,UKMTO_WARNING,ed1be8a30a355eab,UKMTO-WARNING-022-26,positive_signal,2026-03-12,2026-03-12,,,,Strait of Hormuz and adjacent waters,onset,False,True,False,,R1,R2,accepted,"R1 and R2 independently confirmed the source, issue date, geographic relevance, document role, signal-family assignment, and pre-onset classification. The record is not treated as clean E051 lead-time evidence because its issue date overlaps an earlier active PortWatch episode.",Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,legacy_accepted,2026-02-26,14.0,51.0,False,E051
E051_GARD_pre_onset,E051,51,test,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_Hormuz_Captured-2026-09-11.pdf,,0,False,metadata_reference_only,GARD,,,zero_result_capture,,,,,,Strait of Hormuz and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,Complete official Gard query; no qualifying geographically relevant record published during 2026-01-27 through 2026-02-25.,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2026-02-26,,,False,E051
E051_GARD_pre_onset,E051,51,test,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_Persian-Gulf_Captured-2026-09-11.pdf,,0,False,metadata_reference_only,GARD,,,zero_result_capture,,,,,,Persian/Arabian Gulf and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,Complete official Gard query; no qualifying geographically relevant record published during 2026-01-27 through 2026-02-25.,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2026-02-26,,,False,E051
E051_GARD_pre_onset,E051,51,test,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_Gulf-of-Oman_Captured-2026-09-11.pdf,,0,False,metadata_reference_only,GARD,,,zero_result_capture,,,,,,Gulf of Oman and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,Complete official Gard query; no qualifying geographically relevant record published during 2026-01-27 through 2026-02-25.,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2026-02-26,,,False,E051
E051_GARD_pre_onset,E051,51,test,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_Iran_Captured-2026-09-11.pdf,,0,False,metadata_reference_only,GARD,,,zero_result_capture,,,,,,Iran and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,Official Gard Iran query results 1-20 of 36; adjudication depends on the companion page-02 capture.,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2026-02-26,,,False,E051
E051_GARD_pre_onset,E051,51,test,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_Iran_Page-02_Captured-2026-09-11.pdf,,0,False,metadata_reference_only,GARD,,,zero_result_capture,,,,,,Iran and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,Official Gard Iran query results 21-36 of 36; collectively complete with the first-page capture and contains no qualifying in-window record.,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2026-02-26,,,False,E051
E051_GARD_pre_onset,E051,51,test,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_Navigational-Warning_Captured-2026-09-11.pdf,,0,False,metadata_reference_only,GARD,,,zero_result_capture,,,,,,Strait of Hormuz and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,Official Gard query results 1-19 of 19. The 2026-02-19 heavy-weather article is inside the date window but is not Hormuz-specific or geopolitical disruption evidence.,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2026-02-26,,,False,E051
E051_GARD_pre_onset,E051,51,test,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Captured-2026-09-11.pdf,,0,False,metadata_reference_only,GARD,,,zero_result_capture,,,,,,Strait of Hormuz and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,Official Gard war-risk query results 1-20 of 131; adjudication depends on companion pages 02-07.,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2026-02-26,,,False,E051
E051_GARD_pre_onset,E051,51,test,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-02_Captured-2026-09-11.pdf,,0,False,metadata_reference_only,GARD,,,zero_result_capture,,,,,,Strait of Hormuz and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,Official Gard war-risk query results 21-40 of 131; no qualifying in-window record.,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2026-02-26,,,False,E051
E051_GARD_pre_onset,E051,51,test,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-03_Captured-2026-09-11.pdf,,0,False,metadata_reference_only,GARD,,,zero_result_capture,,,,,,Strait of Hormuz and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,Official Gard war-risk query results 41-60 of 131; no qualifying in-window record.,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2026-02-26,,,False,E051
E051_GARD_pre_onset,E051,51,test,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-04_Captured-2026-09-11.pdf,,0,False,metadata_reference_only,GARD,,,zero_result_capture,,,,,,Strait of Hormuz and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,Official Gard war-risk query results 61-80 of 131; no qualifying in-window record.,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2026-02-26,,,False,E051
E051_GARD_pre_onset,E051,51,test,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-05_Captured-2026-09-11.pdf,,0,False,metadata_reference_only,GARD,,,zero_result_capture,,,,,,Strait of Hormuz and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,Official Gard war-risk query results 81-100 of 131; the relevant Gulf-conflict result is dated 2026-02-28 and therefore falls after the fixed pre-onset cutoff.,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2026-02-26,,,False,E051
E051_GARD_pre_onset,E051,51,test,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-06_Captured-2026-09-11.pdf,,0,False,metadata_reference_only,GARD,,,zero_result_capture,,,,,,Strait of Hormuz and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,Official Gard war-risk query results 101-120 of 131; no qualifying in-window record.,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2026-02-26,,,False,E051
E051_GARD_pre_onset,E051,51,test,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Search_War-Risk_Page-07_Captured-2026-09-11.pdf,,0,False,metadata_reference_only,GARD,,,zero_result_capture,,,,,,Strait of Hormuz and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,Official Gard war-risk query results 121-131 of 131; collectively completes the 131-result audit and contains no qualifying in-window record.,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2026-02-26,,,False,E051
E051_GARD_pre_onset,E051,51,test,E051,E051/GARD/pre_onset/E051_GARD_PreOnset_Sitemap_Captured-2026-09-11.pdf,,0,False,metadata_reference_only,GARD,,,methodology,,,,,,Gard public sitemap,pre_onset,False,True,False,,R1,R2,accepted,Official sitemap capture documents the public index endpoints; it is an audit artifact and does not itself satisfy source-window coverage.,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2026-02-26,,,False,E051
E051_IUA_JWC_LMA_pre_onset,E051,51,test,E051,E051/IUA_JWC_LMA/pre_onset/E051_LMA_PreOnset_Listed-Areas_Search-Audit_Captured-2026-09-11.pdf,,0,False,metadata_reference_only,IUA_JWC_LMA,,,access_limitation,,,,,,Persian/Arabian Gulf and listed areas,pre_onset,False,True,False,,R1,R2,accepted,"Official current Listed Areas page is preserved, but the historical briefing archive is member-only. This documents an access limitation, not a confirmed zero result, and does not satisfy coverage.",Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2026-02-26,,,False,E051
E038_MARAD_pre_onset,E038,38,test,E038,MARAD/E038_MARAD_pre_onset__all-alerts.pdf,1cf2d79d0aae6b3ba674820a14729f45ba6a5f9a1388419eae8417ef2acad586,251714,True,local_original,MARAD,1cf2d79d0aae6b3b,,zero_result_capture,,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Official date-only cancelled-alert search for 2025-01-27 through 2025-02-25. No listed results. Scope is retrieved MARAD alerts, not all advisories or all maritime incidents. Active alerts are not date-filtered. The zero is bounded by the displayed date filters and empty result section.",Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2025-02-26,,,False,E038
E038_GARD_pre_onset,E038,38,test,E038,Shared/Gard/Gard_Sitemap.pdf,18363d1d97d37223b53524fce41d2cd010a34f39ddbdfce57b7eadcfce19cd0c,73730,True,local_original,GARD,18363d1d97d37223,,methodology,,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,False,True,False,,R1,R2,accepted,"R1 / R2, accepted. Acceptance applies to the background/audit role only; this row is not a positive predictive signal and does not automatically establish source-window coverage. Evidence and limitations: Sitemap index only. Documents endpoints; not an article-level complete inventory and not source-window coverage.",Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2025-02-26,,,False,E038
E038_GARD_pre_onset,E038,38,test,E038,Shared/Gard/Gulf_of_Oman.pdf,daac667780825cad5fafac4ca1b3154868fce658a11b467073c3c8e1f6cc2b4c,2551271,True,local_original,GARD,daac667780825cad,,zero_result_capture,,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 1-9 of 9. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-01-27 through 2025-02-25 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages.",Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2025-02-26,,,False,E038
E038_GARD_pre_onset,E038,38,test,E038,Shared/Gard/Hormuz.pdf,e29669cf76b7be6b7529254cbea1996be9ab827226884f494dee1e8b960d3d39,3884226,True,local_original,GARD,e29669cf76b7be6b,,zero_result_capture,,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 1-9 of 9. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-01-27 through 2025-02-25 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages.",Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2025-02-26,,,False,E038
E038_GARD_pre_onset,E038,38,test,E038,Shared/Gard/Iran_Page1.pdf,e1c6c65f16a866c34d6ed05c8dd9577258ebdf62c21bfc2eb804efc409f130da,4802322,True,local_original,GARD,e1c6c65f16a866c3,,zero_result_capture,,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 1-20 of 36. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-01-27 through 2025-02-25 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages. Iran pages 1-2 must be assessed together.",Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2025-02-26,,,False,E038
E038_GARD_pre_onset,E038,38,test,E038,Shared/Gard/Iran_Page2.pdf,0d02c0d9a178bb4a8c7b9c81abd6cc8c33a2a28578c69521e9550c631677dc5d,3602778,True,local_original,GARD,0d02c0d9a178bb4a,,zero_result_capture,,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 21-36 of 36. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-01-27 through 2025-02-25 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages. Iran pages 1-2 must be assessed together.",Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2025-02-26,,,False,E038
E038_GARD_pre_onset,E038,38,test,E038,Shared/Gard/Persian_Gulf.pdf,895c35391f216d83f770d5659373b92869952b3d7e066dae18936573f805b526,5435970,True,local_original,GARD,895c35391f216d83,,zero_result_capture,,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 1-16 of 16. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-01-27 through 2025-02-25 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages.",Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2025-02-26,,,False,E038
E038_GARD_pre_onset,E038,38,test,E038,Shared/Gard/Shared_Gard_Search_navigational-warning_retrieved-2026-09-12.pdf,729b1bb3f1de986ca5bc45b2288223870c27ba60685b228459beb1fc6a6e8188,10445482,True,local_original,GARD,729b1bb3f1de986c,,zero_result_capture,,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,True,True,False,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 1-19 of 19. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-01-27 through 2025-02-25 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages.",Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,2025-02-26,,,False,E038
