date,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,year,month,day,objectid,expected_tanker_capacity,tanker_capacity_loss,tanker_capacity_shortfall_fraction,severe_flow_shortfall,flow_episode_id,episode_onset,target_flow_episode_onset_next_1d,target_flow_episode_onset_next_3d,target_flow_episode_onset_next_7d,episode_tanker_capacity_loss
2022-08-08,chokepoint6,Strait of Hormuz,16,20,3,3,53,42,95,377772,777501,18148,3848,3392709,1177271,4569981,2022,8,8,15423,2645781.174217748,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-09,chokepoint6,Strait of Hormuz,16,18,3,2,49,39,88,618255,796267,6176,0,1914035,1420699,3334735,2022,8,9,15424,2531034.3758147154,616999.3758147154,0.24377360564931455,0,0,0,0.0,0.0,0.0,
2022-08-10,chokepoint6,Strait of Hormuz,17,17,2,2,72,38,110,359273,490834,10165,12224,3865102,872497,4737600,2022,8,10,15425,2650820.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-11,chokepoint6,Strait of Hormuz,17,14,6,5,67,42,109,471815,648706,45194,7001,2860910,1172718,4033628,2022,8,11,15426,2736044.3790956847,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-12,chokepoint6,Strait of Hormuz,10,19,5,1,66,35,101,308957,839222,14019,0,2840081,1162199,4002281,2022,8,12,15427,2739443.784186305,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-13,chokepoint6,Strait of Hormuz,18,17,2,2,59,39,98,626986,673187,11756,0,2427151,1311930,3739081,2022,8,13,15428,2778376.2658683644,351225.26586836437,0.1264138591245096,0,0,0,0.0,0.0,0.0,
2022-08-14,chokepoint6,Strait of Hormuz,11,18,3,0,54,32,86,288733,737512,7509,0,3439456,1033754,4473211,2022,8,14,15429,2598911.3095990648,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-15,chokepoint6,Strait of Hormuz,13,19,2,2,62,36,98,396094,1110659,12673,3597,2384601,1523024,3907626,2022,8,15,15430,2653591.8668005513,268990.8668005513,0.10136859031184585,0,0,0,0.0,0.0,0.0,
2022-08-16,chokepoint6,Strait of Hormuz,17,16,3,5,63,41,104,489354,408097,13689,10438,3083127,921579,4004707,2022,8,16,15431,2510932.032170897,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-17,chokepoint6,Strait of Hormuz,21,14,6,5,72,46,118,656159,406972,58405,9591,4335243,1131129,5466373,2022,8,17,15432,2644297.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-18,chokepoint6,Strait of Hormuz,17,13,7,2,65,39,104,329653,462791,34493,0,3176972,826939,4003911,2022,8,18,15433,2734626.5355155235,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-19,chokepoint6,Strait of Hormuz,29,15,6,3,72,53,125,956525,502205,47229,0,2542736,1505960,4048696,2022,8,19,15434,2739443.784186305,196707.784186305,0.07180573856701096,0,0,0,0.0,0.0,0.0,
2022-08-20,chokepoint6,Strait of Hormuz,17,13,1,1,66,32,98,466133,459845,5646,0,2869528,931625,3801154,2022,8,20,15435,2786548.0009129974,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-21,chokepoint6,Strait of Hormuz,12,15,4,2,55,33,88,242583,593558,13140,9845,3124429,859127,3983557,2022,8,21,15436,2614115.5914257374,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-22,chokepoint6,Strait of Hormuz,15,16,6,1,54,38,92,491902,413778,61510,0,3171139,967191,4138330,2022,8,22,15437,2652187.8208590415,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-23,chokepoint6,Strait of Hormuz,19,17,2,2,65,40,105,417816,429682,12020,0,2441331,859519,3300851,2022,8,23,15438,2522406.458666657,81075.4586666571,0.032142107148549544,0,0,0,0.0,0.0,0.0,
2022-08-24,chokepoint6,Strait of Hormuz,13,19,7,2,62,41,103,455541,622262,47892,0,3560381,1125697,4686078,2022,8,24,15439,2644297.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-25,chokepoint6,Strait of Hormuz,17,19,6,1,68,43,111,367732,774973,23632,0,2515229,1166338,3681567,2022,8,25,15440,2732652.71537113,217423.71537113003,0.07956507394742293,0,0,0,0.0,0.0,0.0,
2022-08-26,chokepoint6,Strait of Hormuz,21,24,4,0,61,49,110,722398,809771,7887,0,3671079,1540057,5211137,2022,8,26,15441,2735002.6297965846,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-27,chokepoint6,Strait of Hormuz,18,27,5,2,62,52,114,335814,1163631,44457,0,3309485,1543903,4853389,2022,8,27,15442,2778376.2658683644,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-28,chokepoint6,Strait of Hormuz,21,22,5,4,70,52,122,750483,648568,24908,0,3241982,1423961,4665943,2022,8,28,15443,2593353.388254716,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-29,chokepoint6,Strait of Hormuz,15,23,1,2,61,41,102,278809,816083,189,4994,3308327,1100077,4408404,2022,8,29,15444,2644410.105867747,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-30,chokepoint6,Strait of Hormuz,17,26,4,0,58,47,105,362071,1166193,23209,0,1947092,1551475,3498567,2022,8,30,15445,2522406.458666657,575314.4586666571,0.2280815832396687,0,0,0,0.0,0.0,0.0,
2022-08-31,chokepoint6,Strait of Hormuz,15,17,5,2,63,39,102,500049,526642,24307,2346,5053925,1053346,6107272,2022,8,31,15446,2650359.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-01,chokepoint6,Strait of Hormuz,17,25,5,3,68,50,118,374360,811645,15069,12656,3261814,1213732,4475547,2022,9,1,15447,2734626.5355155235,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-02,chokepoint6,Strait of Hormuz,18,11,3,3,65,35,100,474011,493857,4200,8016,3327977,980086,4308063,2022,9,2,15448,2726847.055371825,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-03,chokepoint6,Strait of Hormuz,11,23,8,2,64,44,108,218690,774620,9939,6209,3930097,1009460,4939557,2022,9,3,15449,2770785.1513402006,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-04,chokepoint6,Strait of Hormuz,19,16,5,1,63,41,104,544037,904009,21483,0,4233805,1469530,5703336,2022,9,4,15450,2593353.388254716,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-05,chokepoint6,Strait of Hormuz,12,11,4,3,63,30,93,456694,403941,11625,0,4302572,872261,5174834,2022,9,5,15451,2637185.015364463,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-06,chokepoint6,Strait of Hormuz,16,22,2,3,51,43,94,505911,897503,2006,13073,1525854,1418494,2944349,2022,9,6,15452,2503444.6196028856,977590.6196028856,0.39049820073829233,1,0,0,0.0,0.0,0.0,
2022-09-07,chokepoint6,Strait of Hormuz,16,15,4,0,45,35,80,520112,599297,42153,0,2431216,1161562,3592779,2022,9,7,15453,2634039.0,202823.0,0.07700075815126503,0,0,0,0.0,0.0,0.0,
2022-09-08,chokepoint6,Strait of Hormuz,11,17,6,3,52,37,89,268327,791697,15845,7212,3751378,1083083,4834462,2022,9,8,15454,2681106.0406055073,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-09,chokepoint6,Strait of Hormuz,18,24,4,3,56,49,105,583574,793621,71252,0,2650359,1448448,4098808,2022,9,9,15455,2663168.769202571,12809.769202570897,0.0048099727477678815,0,0,0,0.0,0.0,0.0,
2022-09-10,chokepoint6,Strait of Hormuz,14,19,3,1,71,37,108,598760,687276,22991,0,2560909,1309028,3869937,2022,9,10,15456,2741508.437992578,180599.4379925779,0.06587593730873895,0,0,0,0.0,0.0,0.0,
2022-09-11,chokepoint6,Strait of Hormuz,10,12,2,1,72,25,97,238142,333985,17069,0,3497274,589197,4086471,2022,9,11,15457,2546726.531339037,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-12,chokepoint6,Strait of Hormuz,22,19,2,4,68,47,115,899448,811837,0,11773,2898975,1723058,4622034,2022,9,12,15458,2609319.949860511,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-13,chokepoint6,Strait of Hormuz,18,14,3,1,60,36,96,405310,382457,44583,5170,2962287,837522,3799809,2022,9,13,15459,2464408.9495097967,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-14,chokepoint6,Strait of Hormuz,20,24,12,2,55,58,113,649892,679202,63068,4653,3102888,1396816,4499705,2022,9,14,15460,2572528.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-15,chokepoint6,Strait of Hormuz,15,17,7,3,70,42,112,416429,551940,13183,9099,4008714,990653,4999367,2022,9,15,15461,2658485.6483852845,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-16,chokepoint6,Strait of Hormuz,18,13,5,1,69,37,106,500480,389954,48186,0,2222365,938622,3160987,2022,9,16,15462,2684327.919452337,461962.9194523371,0.17209630615718063,0,0,0,0.0,0.0,0.0,
2022-09-17,chokepoint6,Strait of Hormuz,16,9,1,3,57,29,86,407408,70541,7939,8189,2370902,494079,2864982,2022,9,17,15463,2701017.24410895,330115.2441089498,0.12221885840564226,0,0,0,0.0,0.0,0.0,
2022-09-18,chokepoint6,Strait of Hormuz,13,25,1,0,46,39,85,341153,817362,0,0,2723124,1158515,3881639,2022,9,18,15464,2513834.474043657,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-19,chokepoint6,Strait of Hormuz,11,13,4,1,45,29,74,314873,317147,3100,0,2268901,635120,2904022,2022,9,19,15465,2559170.027064272,290269.0270642722,0.11342311139727265,0,0,0,0.0,0.0,0.0,
2022-09-20,chokepoint6,Strait of Hormuz,17,15,6,3,60,41,101,428011,583901,18850,11649,3187709,1042412,4230122,2022,9,20,15466,2431527.252046547,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-21,chokepoint6,Strait of Hormuz,14,13,5,1,62,33,95,432408,532587,21845,2306,3013860,989147,4003008,2022,9,21,15467,2547811.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-22,chokepoint6,Strait of Hormuz,18,9,2,1,60,30,90,416223,328767,40751,0,2594417,785742,3380160,2022,9,22,15468,2632942.762254934,38525.76225493383,0.014632206520866093,0,0,0,0.0,0.0,0.0,
2022-09-23,chokepoint6,Strait of Hormuz,16,14,3,0,68,33,101,571497,906215,23008,0,2481434,1500721,3982155,2022,9,23,15469,2642705.2962837815,161271.29628378153,0.0610250777907639,0,0,0,0.0,0.0,0.0,
2022-09-24,chokepoint6,Strait of Hormuz,19,24,9,6,63,58,121,387857,929541,39892,9616,3194479,1366908,4561388,2022,9,24,15470,2701017.24410895,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-25,chokepoint6,Strait of Hormuz,17,13,5,1,73,36,109,567593,501126,32396,0,3916092,1101116,5017208,2022,9,25,15471,2513834.474043657,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-26,chokepoint6,Strait of Hormuz,19,27,3,0,51,49,100,569536,948135,3712,0,1540557,1521384,3061941,2022,9,26,15472,2546080.9211981567,1005523.9211981567,0.3949300718709948,1,0,0,0.0,0.0,0.0,
2022-09-27,chokepoint6,Strait of Hormuz,16,12,3,0,49,31,80,494948,461837,25779,0,2052226,982565,3034791,2022,9,27,15473,2421491.762162613,369265.7621626132,0.15249515523142856,0,0,0,0.0,0.0,0.0,
2022-09-28,chokepoint6,Strait of Hormuz,12,11,2,4,59,29,88,496521,526852,15950,5044,2529130,1044369,3573499,2022,9,28,15474,2547622.0,18492.0,0.00725853364431615,0,0,0,0.0,0.0,0.0,
2022-09-29,chokepoint6,Strait of Hormuz,5,21,3,0,63,29,92,81370,541273,1572,0,2712618,624216,3336835,2022,9,29,15475,2613637.5611463413,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-09-30,chokepoint6,Strait of Hormuz,18,14,3,2,61,37,98,632270,412306,14353,4909,3480062,1063839,4543902,2022,9,30,15577,2589273.7574687125,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-01,chokepoint6,Strait of Hormuz,13,15,2,3,61,33,94,323058,515429,4162,7416,3620718,850066,4470785,2022,10,1,15578,2655451.657899649,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-02,chokepoint6,Strait of Hormuz,13,19,5,2,54,39,93,377906,745903,9855,2293,2173620,1135958,3309579,2022,10,2,15579,2500791.7151417914,327171.7151417914,0.13082725488925462,0,0,0,0.0,0.0,0.0,
2022-10-03,chokepoint6,Strait of Hormuz,11,14,0,2,55,27,82,343080,254646,0,4289,4019379,602017,4621396,2022,10,3,15580,2555256.686205232,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-04,chokepoint6,Strait of Hormuz,13,14,4,2,56,33,89,291593,356019,18294,3591,4039750,669499,4709250,2022,10,4,15581,2421491.762162613,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-05,chokepoint6,Strait of Hormuz,14,21,4,4,66,43,109,629814,816072,13379,3748,3352375,1463015,4815391,2022,10,5,15582,2547622.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-06,chokepoint6,Strait of Hormuz,14,15,4,2,50,35,85,462089,603308,9412,0,1949122,1074809,3023931,2022,10,6,15583,2617933.461848039,668811.4618480392,0.25547305597901443,0,0,0,0.0,0.0,0.0,
2022-10-07,chokepoint6,Strait of Hormuz,16,21,5,3,63,45,108,475737,1022516,48716,5377,3030196,1552347,4582544,2022,10,7,15584,2618241.678711873,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-08,chokepoint6,Strait of Hormuz,15,16,4,3,61,38,99,349817,546149,35878,6736,2478850,938581,3417431,2022,10,8,15585,2626072.0497769555,147222.0497769555,0.05606169479982842,0,0,0,0.0,0.0,0.0,
2022-10-09,chokepoint6,Strait of Hormuz,19,16,3,0,60,38,98,637865,602896,6547,0,2501148,1247308,3748456,2022,10,9,15586,2475455.1719028316,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-10,chokepoint6,Strait of Hormuz,22,18,2,2,51,44,95,643529,917224,11434,0,2333721,1572189,3905910,2022,10,10,15587,2499449.6074838075,165728.6074838075,0.0663060407329621,0,0,0,0.0,0.0,0.0,
2022-10-11,chokepoint6,Strait of Hormuz,15,16,5,2,56,38,94,293086,621210,19488,4087,1949614,937872,2887486,2022,10,11,15588,2369447.6869136,419833.6869136002,0.17718630769201238,0,0,0,0.0,0.0,0.0,
2022-10-12,chokepoint6,Strait of Hormuz,20,19,4,4,67,47,114,703516,674747,20747,3648,3288702,1402659,4691362,2022,10,12,15589,2489704.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-13,chokepoint6,Strait of Hormuz,16,16,5,1,65,38,103,307361,413510,24346,0,3305308,745218,4050526,2022,10,13,15590,2565720.2352535506,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-14,chokepoint6,Strait of Hormuz,18,20,5,3,57,46,103,506510,534869,40968,3120,2269104,1085469,3354573,2022,10,14,15591,2570239.942874446,301135.94287444605,0.11716257997985531,0,0,0,0.0,0.0,0.0,
2022-10-15,chokepoint6,Strait of Hormuz,17,17,6,2,66,42,108,534381,730469,44571,2106,3381621,1311529,4693150,2022,10,15,15592,2614056.4599207584,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-16,chokepoint6,Strait of Hormuz,17,15,2,1,61,35,96,477278,645943,0,0,3671928,1123221,4795150,2022,10,16,15593,2433283.8792722113,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-17,chokepoint6,Strait of Hormuz,17,15,6,3,66,41,107,393566,612354,28581,3213,4327157,1037716,5364873,2022,10,17,15594,2481076.092408651,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-18,chokepoint6,Strait of Hormuz,18,23,3,2,54,46,100,438924,561611,19728,0,2172782,1020265,3193048,2022,10,18,15595,2359667.860139694,186885.86013969406,0.0792000701864161,0,0,0,0.0,0.0,0.0,
2022-10-19,chokepoint6,Strait of Hormuz,17,16,7,2,72,42,114,617275,782128,84598,5707,3353753,1489709,4843463,2022,10,19,15596,2493052.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-20,chokepoint6,Strait of Hormuz,13,13,2,3,58,31,89,358044,465573,6028,17774,2348272,847422,3195695,2022,10,20,15597,2576354.062104759,228082.0621047588,0.08852900517812626,0,0,0,0.0,0.0,0.0,
2022-10-21,chokepoint6,Strait of Hormuz,18,13,7,4,67,42,109,454572,509103,35570,11531,2702935,1010778,3713713,2022,10,21,15598,2570239.942874446,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-22,chokepoint6,Strait of Hormuz,16,17,6,0,60,39,99,315472,521265,81603,0,2954589,918341,3872930,2022,10,22,15599,2602660.3386083534,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-23,chokepoint6,Strait of Hormuz,18,20,7,2,71,47,118,639552,496067,36392,0,1808463,1172012,2980476,2022,10,23,15600,2407684.262398443,599221.2623984432,0.24887867223982343,0,0,0,0.0,0.0,0.0,
2022-10-24,chokepoint6,Strait of Hormuz,16,13,2,2,71,33,104,288128,519397,13792,0,4501770,821319,5323090,2022,10,24,15601,2401739.002485245,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-25,chokepoint6,Strait of Hormuz,20,21,3,3,64,47,111,686236,549350,8146,4505,2979996,1248238,4228234,2022,10,25,15602,2269537.584860482,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-26,chokepoint6,Strait of Hormuz,14,16,6,3,69,39,108,448145,489905,15985,9928,3389940,963964,4353905,2022,10,26,15603,2374294.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-27,chokepoint6,Strait of Hormuz,20,16,6,2,70,44,114,371228,635668,31357,7484,3174477,1045740,4220217,2022,10,27,15604,2467719.5483775777,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-28,chokepoint6,Strait of Hormuz,14,23,1,8,77,46,123,444047,676537,3814,4870,3651303,1129270,4780573,2022,10,28,15605,2472066.620476782,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-29,chokepoint6,Strait of Hormuz,9,17,1,1,59,28,87,221057,443464,0,0,2892501,664521,3557023,2022,10,29,15606,2508601.914833663,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-30,chokepoint6,Strait of Hormuz,21,18,5,2,60,46,106,543639,797328,18586,5860,3074569,1365415,4439985,2022,10,30,15607,2344035.1670454005,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-10-31,chokepoint6,Strait of Hormuz,11,12,5,1,46,29,75,203571,431725,28389,3086,2324696,666772,2991469,2022,10,31,15608,2372681.7470822036,47985.74708220363,0.020224266124697896,0,0,0,0.0,0.0,0.0,
2022-11-01,chokepoint6,Strait of Hormuz,21,17,1,2,54,41,95,493137,459390,3190,0,3623551,955718,4579270,2022,11,1,15609,2239912.0279732672,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-02,chokepoint6,Strait of Hormuz,15,10,3,1,59,29,88,534088,364722,3875,2592,3735233,905278,4640511,2022,11,2,15610,2348757.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-03,chokepoint6,Strait of Hormuz,20,15,5,6,61,46,107,478195,769214,35206,11600,3125065,1294216,4419282,2022,11,3,15611,2424152.8941119574,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-04,chokepoint6,Strait of Hormuz,10,15,1,2,43,28,71,483128,512073,16287,0,2941586,1011489,3953076,2022,11,4,15612,2406604.6259127753,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-05,chokepoint6,Strait of Hormuz,13,10,4,3,49,30,79,288488,393186,12428,3120,2504483,697224,3201707,2022,11,5,15613,2411634.088796519,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-06,chokepoint6,Strait of Hormuz,12,16,3,1,44,32,76,202028,409097,17284,0,2863904,628410,3492314,2022,11,6,15614,2240804.2874521283,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-07,chokepoint6,Strait of Hormuz,11,21,3,0,52,35,87,298300,655818,7216,0,2595177,961334,3556512,2022,11,7,15615,2268971.2190709556,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-08,chokepoint6,Strait of Hormuz,12,22,1,3,60,38,98,292662,770347,2513,3393,2314018,1068916,3382934,2022,11,8,15616,2157942.062964294,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-09,chokepoint6,Strait of Hormuz,14,10,2,1,45,27,72,429618,347696,5602,5808,3100576,788725,3889302,2022,11,9,15617,2250287.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-10,chokepoint6,Strait of Hormuz,18,14,4,3,54,39,93,828759,522410,36325,3820,3014190,1391315,4405505,2022,11,10,15618,2310306.875155365,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-11,chokepoint6,Strait of Hormuz,16,20,4,3,74,43,117,528716,526409,13836,6436,3807063,1075398,4882462,2022,11,11,15619,2313998.7926311754,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-12,chokepoint6,Strait of Hormuz,12,22,8,1,46,43,89,289726,640471,36027,2959,2142064,969183,3111248,2022,11,12,15620,2346884.926716668,204820.92671666807,0.08727352772392467,0,0,0,0.0,0.0,0.0,
2022-11-13,chokepoint6,Strait of Hormuz,10,9,6,1,49,26,75,395643,413206,63903,4064,3233964,876817,4110781,2022,11,13,15621,2183293.24970527,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-14,chokepoint6,Strait of Hormuz,11,8,2,2,34,23,57,446299,473071,11409,0,1186104,930780,2116885,2022,11,14,15622,2198195.311767416,1012091.3117674161,0.4604191931214992,1,0,0,0.0,0.0,0.0,
2022-11-15,chokepoint6,Strait of Hormuz,10,7,3,3,47,23,70,150758,174378,12686,0,2515694,337823,2853518,2022,11,15,15623,2035861.5022955376,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-16,chokepoint6,Strait of Hormuz,14,18,6,4,46,42,88,446732,952005,18356,12321,3758967,1429415,5188383,2022,11,16,15624,2124712.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-17,chokepoint6,Strait of Hormuz,21,9,2,1,66,33,99,414125,326266,3033,0,3998417,743426,4741844,2022,11,17,15625,2170187.3465908896,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-18,chokepoint6,Strait of Hormuz,17,15,5,5,59,42,101,618640,432783,12427,13893,2605425,1077745,3683170,2022,11,18,15626,2174010.2935179886,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-19,chokepoint6,Strait of Hormuz,8,10,2,1,34,21,55,244166,437762,6560,0,1324729,688489,2013219,2022,11,19,15627,2190607.712371515,865878.7123715151,0.3952687226843228,1,0,0,0.0,0.0,0.0,
2022-11-20,chokepoint6,Strait of Hormuz,12,13,2,2,59,29,88,379686,564496,25829,8148,2270513,978162,3248675,2022,11,20,15628,2061415.5538178876,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-21,chokepoint6,Strait of Hormuz,13,9,1,2,37,25,62,469886,206863,3843,6730,1880843,687324,2568168,2022,11,21,15629,2063880.5795150788,183037.5795150788,0.08868612909671575,0,0,0,0.0,0.0,0.0,
2022-11-22,chokepoint6,Strait of Hormuz,13,10,1,1,46,25,71,426069,788718,645,0,1280215,1215433,2495648,2022,11,22,15630,1962887.2671616883,682672.2671616883,0.34778984946436803,1,0,0,0.0,0.0,0.0,
2022-11-23,chokepoint6,Strait of Hormuz,18,21,3,3,46,45,91,589804,708539,17645,4241,2958695,1320230,4278926,2022,11,23,15631,2065283.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-24,chokepoint6,Strait of Hormuz,11,8,6,3,49,28,77,253614,269090,32217,4178,2916907,559100,3476008,2022,11,24,15632,2132607.257820804,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-25,chokepoint6,Strait of Hormuz,13,10,5,0,57,28,85,427094,495719,5567,0,2064616,928380,2992996,2022,11,25,15633,2078339.1319967709,13723.131996770855,0.0066029320169641,0,0,0,0.0,0.0,0.0,
2022-11-26,chokepoint6,Strait of Hormuz,11,12,4,1,39,28,67,302882,354362,12716,0,1968528,669961,2638490,2022,11,26,15634,2066849.4467353912,98321.44673539116,0.04757068633648708,0,0,0,0.0,0.0,0.0,
2022-11-27,chokepoint6,Strait of Hormuz,13,14,6,1,57,34,91,265665,705158,25373,0,2641411,996197,3637609,2022,11,27,15635,1900823.8240379272,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-28,chokepoint6,Strait of Hormuz,14,18,3,4,57,39,96,362982,530303,20596,10203,1770692,924085,2694778,2022,11,28,15636,1853255.7005114583,82563.70051145833,0.04455062541486992,0,0,0,0.0,0.0,0.0,
2022-11-29,chokepoint6,Strait of Hormuz,20,14,4,5,57,43,100,533640,289736,12434,6369,2559702,842181,3401883,2022,11,29,15637,1787591.7132084034,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-11-30,chokepoint6,Strait of Hormuz,15,17,5,1,61,38,99,449915,380130,65385,0,3587959,895431,4483391,2022,11,30,15638,1936419.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-12-01,chokepoint6,Strait of Hormuz,17,14,3,4,50,38,88,494070,489095,5814,3443,2220075,992424,3212499,2022,12,1,15639,2001121.9006209397,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-12-02,chokepoint6,Strait of Hormuz,12,13,3,3,55,31,86,438320,219122,10519,10451,3294861,678414,3973275,2022,12,2,15640,1982356.365004386,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-12-03,chokepoint6,Strait of Hormuz,14,11,2,4,52,31,83,577405,459547,8842,8660,3570841,1054455,4625296,2022,12,3,15641,1974784.871714364,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-12-04,chokepoint6,Strait of Hormuz,9,12,4,1,50,26,76,142814,591715,5169,0,3020762,739699,3760461,2022,12,4,15642,1820425.3800627326,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-12-05,chokepoint6,Strait of Hormuz,17,8,3,1,48,29,77,336419,200908,10886,1679,2375601,549893,2925495,2022,12,5,15643,1913586.7051953126,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-12-06,chokepoint6,Strait of Hormuz,17,16,2,1,41,36,77,465952,764735,11284,3080,1269782,1245053,2514835,2022,12,6,15644,1794386.269244036,524604.2692440359,0.29235860652514273,0,0,0,0.0,0.0,0.0,
2022-12-07,chokepoint6,Strait of Hormuz,7,19,3,3,49,32,81,286813,626003,72056,8870,3510004,993745,4503749,2022,12,7,15645,1936419.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-12-08,chokepoint6,Strait of Hormuz,12,8,5,3,47,28,75,452335,402181,27928,0,1936419,882445,2818864,2022,12,8,15646,2001121.9006209397,64702.900620939676,0.03233331292854405,0,0,0,0.0,0.0,0.0,
2022-12-09,chokepoint6,Strait of Hormuz,12,17,4,2,36,35,71,411852,606340,18521,3052,1854515,1039767,2894282,2022,12,9,15647,2004647.026151114,150132.0261511139,0.07489200053306376,0,0,0,0.0,0.0,0.0,
2022-12-10,chokepoint6,Strait of Hormuz,16,17,1,0,48,34,82,334456,553665,0,0,2469738,888121,3357860,2022,12,10,15648,2037291.3476763507,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-12-11,chokepoint6,Strait of Hormuz,11,15,6,2,40,34,74,279461,601229,22612,5888,1826703,909192,2735895,2022,12,11,15649,1904708.0866235134,78005.08662351337,0.04095382760819451,0,0,0,0.0,0.0,0.0,
