evidence_id,file_sha256,relative_path,episode_bindings,window_bindings,source_class,artifact_kind,source_url,extract_status,text_object,original_metadata_rows,normalized_text_sha256,bytes
EV-E834B114FAB1,650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1,E027/GARD/onset/automated_pending/E027_GARD_onset__sitemap/20260913T233926806763Z_te63trk8/E027_GARD_onset__sitemap__part-2.xml,E027,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/pages.xml,discovery_inventory_only,texts/650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1.json,,,22057
EV-E834B114FAB1,650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1,E027/GARD/pre_onset/automated_pending/E027_GARD_pre_onset__sitemap/20260913T232934375327Z_mishrzto/E027_GARD_pre_onset__sitemap__part-2.xml,E027,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/pages.xml,discovery_inventory_only,texts/650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1.json,,,22057
EV-E834B114FAB1,650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1,E029/GARD/onset/automated_pending/E029_GARD_onset__sitemap/20260913T235926270709Z_ztms99_h/E029_GARD_onset__sitemap__part-2.xml,E029,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/pages.xml,discovery_inventory_only,texts/650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1.json,,,22057
EV-E834B114FAB1,650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1,E029/GARD/pre_onset/automated_pending/E029_GARD_pre_onset__sitemap/20260913T234926684276Z_ordhbnbh/E029_GARD_pre_onset__sitemap__part-2.xml,E029,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/pages.xml,discovery_inventory_only,texts/650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1.json,,,22057
EV-E834B114FAB1,650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1,E031/GARD/onset/automated_pending/E031_GARD_onset__sitemap/20260914T001935750712Z_lipt4rf8/E031_GARD_onset__sitemap__part-2.xml,E031,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/pages.xml,discovery_inventory_only,texts/650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1.json,,,22057
EV-E834B114FAB1,650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__sitemap/20260914T000933229683Z_ysbhmlqo/E031_GARD_pre_onset__sitemap__part-2.xml,E031,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/pages.xml,discovery_inventory_only,texts/650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1.json,,,22057
EV-E834B114FAB1,650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1,E032/GARD/onset/automated_pending/E032_GARD_onset__sitemap/20260914T003940386244Z_ajc8idut/E032_GARD_onset__sitemap__part-2.xml,E032,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/pages.xml,discovery_inventory_only,texts/650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1.json,,,22057
EV-E834B114FAB1,650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1,E032/GARD/pre_onset/automated_pending/E032_GARD_pre_onset__sitemap/20260914T002936254085Z_kohar45j/E032_GARD_pre_onset__sitemap__part-2.xml,E032,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/pages.xml,discovery_inventory_only,texts/650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1.json,,,22057
EV-E834B114FAB1,650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1,E047/GARD/onset/automated_pending/E047_GARD_onset__sitemap/20260914T005931415029Z_fglih1g4/E047_GARD_onset__sitemap__part-2.xml,E047,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/pages.xml,discovery_inventory_only,texts/650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1.json,,,22057
EV-E834B114FAB1,650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1,E047/GARD/pre_onset/automated_pending/E047_GARD_pre_onset__sitemap/20260914T004940422181Z_ugict17u/E047_GARD_pre_onset__sitemap__part-2.xml,E047,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/pages.xml,discovery_inventory_only,texts/650a757d9533db02afca1eb5bd4fb5929a904fe151f8e1266537c27825a0a3a1.json,,,22057
EV-0F5D4DB6835A,73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63,E006/GARD/onset/automated_pending/E006_GARD_onset__sitemap/20260913T225931415080Z_xnenh96p/E006_GARD_onset__sitemap__part-3.xml,E006,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/insights.xml,discovery_inventory_only,texts/73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63.json,,,162828
EV-0F5D4DB6835A,73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63,E006/GARD/pre_onset/automated_pending/E006_GARD_pre_onset__sitemap/20260913T224910180334Z_d3cruh6i/E006_GARD_pre_onset__sitemap__part-3.xml,E006,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/insights.xml,discovery_inventory_only,texts/73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63.json,,,162828
EV-0F5D4DB6835A,73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63,E007/GARD/onset/automated_pending/E007_GARD_onset__sitemap/20260913T231938165576Z_6o75bcae/E007_GARD_onset__sitemap__part-3.xml,E007,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/insights.xml,discovery_inventory_only,texts/73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63.json,,,162828
EV-0F5D4DB6835A,73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__sitemap/20260913T230938906985Z_r7w5g3_d/E007_GARD_pre_onset__sitemap__part-3.xml,E007,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/insights.xml,discovery_inventory_only,texts/73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63.json,,,162828
EV-0F5D4DB6835A,73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63,E027/GARD/onset/automated_pending/E027_GARD_onset__sitemap/20260913T233926806763Z_te63trk8/E027_GARD_onset__sitemap__part-3.xml,E027,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/insights.xml,discovery_inventory_only,texts/73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63.json,,,162828
EV-0F5D4DB6835A,73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63,E027/GARD/pre_onset/automated_pending/E027_GARD_pre_onset__sitemap/20260913T232934375327Z_mishrzto/E027_GARD_pre_onset__sitemap__part-3.xml,E027,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/insights.xml,discovery_inventory_only,texts/73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63.json,,,162828
EV-0F5D4DB6835A,73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63,E029/GARD/onset/automated_pending/E029_GARD_onset__sitemap/20260913T235926270709Z_ztms99_h/E029_GARD_onset__sitemap__part-3.xml,E029,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/insights.xml,discovery_inventory_only,texts/73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63.json,,,162828
EV-0F5D4DB6835A,73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63,E029/GARD/pre_onset/automated_pending/E029_GARD_pre_onset__sitemap/20260913T234926684276Z_ordhbnbh/E029_GARD_pre_onset__sitemap__part-3.xml,E029,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/insights.xml,discovery_inventory_only,texts/73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63.json,,,162828
EV-0F5D4DB6835A,73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63,E031/GARD/onset/automated_pending/E031_GARD_onset__sitemap/20260914T001935750712Z_lipt4rf8/E031_GARD_onset__sitemap__part-3.xml,E031,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/insights.xml,discovery_inventory_only,texts/73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63.json,,,162828
EV-0F5D4DB6835A,73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__sitemap/20260914T000933229683Z_ysbhmlqo/E031_GARD_pre_onset__sitemap__part-3.xml,E031,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/insights.xml,discovery_inventory_only,texts/73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63.json,,,162828
EV-0F5D4DB6835A,73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63,E032/GARD/onset/automated_pending/E032_GARD_onset__sitemap/20260914T003940386244Z_ajc8idut/E032_GARD_onset__sitemap__part-3.xml,E032,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/insights.xml,discovery_inventory_only,texts/73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63.json,,,162828
EV-0F5D4DB6835A,73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63,E032/GARD/pre_onset/automated_pending/E032_GARD_pre_onset__sitemap/20260914T002936254085Z_kohar45j/E032_GARD_pre_onset__sitemap__part-3.xml,E032,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/insights.xml,discovery_inventory_only,texts/73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63.json,,,162828
EV-0F5D4DB6835A,73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63,E047/GARD/onset/automated_pending/E047_GARD_onset__sitemap/20260914T005931415029Z_fglih1g4/E047_GARD_onset__sitemap__part-3.xml,E047,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/insights.xml,discovery_inventory_only,texts/73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63.json,,,162828
EV-0F5D4DB6835A,73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63,E047/GARD/pre_onset/automated_pending/E047_GARD_pre_onset__sitemap/20260914T004940422181Z_ugict17u/E047_GARD_pre_onset__sitemap__part-3.xml,E047,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/insights.xml,discovery_inventory_only,texts/73d95b6c01912356c15602dbe2d583fef10f306cc48fa420901e543a13307f63.json,,,162828
EV-09CF9EBAC5C6,5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb,E006/GARD/onset/automated_pending/E006_GARD_onset__sitemap/20260913T225931415080Z_xnenh96p/E006_GARD_onset__sitemap__part-4.xml,E006,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/company-news.xml,discovery_inventory_only,texts/5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb.json,,,49117
EV-09CF9EBAC5C6,5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb,E006/GARD/pre_onset/automated_pending/E006_GARD_pre_onset__sitemap/20260913T224910180334Z_d3cruh6i/E006_GARD_pre_onset__sitemap__part-4.xml,E006,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/company-news.xml,discovery_inventory_only,texts/5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb.json,,,49117
EV-09CF9EBAC5C6,5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb,E007/GARD/onset/automated_pending/E007_GARD_onset__sitemap/20260913T231938165576Z_6o75bcae/E007_GARD_onset__sitemap__part-4.xml,E007,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/company-news.xml,discovery_inventory_only,texts/5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb.json,,,49117
EV-09CF9EBAC5C6,5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__sitemap/20260913T230938906985Z_r7w5g3_d/E007_GARD_pre_onset__sitemap__part-4.xml,E007,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/company-news.xml,discovery_inventory_only,texts/5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb.json,,,49117
EV-09CF9EBAC5C6,5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb,E027/GARD/onset/automated_pending/E027_GARD_onset__sitemap/20260913T233926806763Z_te63trk8/E027_GARD_onset__sitemap__part-4.xml,E027,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/company-news.xml,discovery_inventory_only,texts/5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb.json,,,49117
EV-09CF9EBAC5C6,5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb,E027/GARD/pre_onset/automated_pending/E027_GARD_pre_onset__sitemap/20260913T232934375327Z_mishrzto/E027_GARD_pre_onset__sitemap__part-4.xml,E027,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/company-news.xml,discovery_inventory_only,texts/5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb.json,,,49117
EV-09CF9EBAC5C6,5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb,E029/GARD/onset/automated_pending/E029_GARD_onset__sitemap/20260913T235926270709Z_ztms99_h/E029_GARD_onset__sitemap__part-4.xml,E029,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/company-news.xml,discovery_inventory_only,texts/5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb.json,,,49117
EV-09CF9EBAC5C6,5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb,E029/GARD/pre_onset/automated_pending/E029_GARD_pre_onset__sitemap/20260913T234926684276Z_ordhbnbh/E029_GARD_pre_onset__sitemap__part-4.xml,E029,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/company-news.xml,discovery_inventory_only,texts/5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb.json,,,49117
EV-09CF9EBAC5C6,5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb,E031/GARD/onset/automated_pending/E031_GARD_onset__sitemap/20260914T001935750712Z_lipt4rf8/E031_GARD_onset__sitemap__part-4.xml,E031,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/company-news.xml,discovery_inventory_only,texts/5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb.json,,,49117
EV-09CF9EBAC5C6,5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__sitemap/20260914T000933229683Z_ysbhmlqo/E031_GARD_pre_onset__sitemap__part-4.xml,E031,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/company-news.xml,discovery_inventory_only,texts/5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb.json,,,49117
EV-09CF9EBAC5C6,5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb,E032/GARD/onset/automated_pending/E032_GARD_onset__sitemap/20260914T003940386244Z_ajc8idut/E032_GARD_onset__sitemap__part-4.xml,E032,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/company-news.xml,discovery_inventory_only,texts/5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb.json,,,49117
EV-09CF9EBAC5C6,5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb,E032/GARD/pre_onset/automated_pending/E032_GARD_pre_onset__sitemap/20260914T002936254085Z_kohar45j/E032_GARD_pre_onset__sitemap__part-4.xml,E032,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/company-news.xml,discovery_inventory_only,texts/5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb.json,,,49117
EV-09CF9EBAC5C6,5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb,E047/GARD/onset/automated_pending/E047_GARD_onset__sitemap/20260914T005931415029Z_fglih1g4/E047_GARD_onset__sitemap__part-4.xml,E047,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/company-news.xml,discovery_inventory_only,texts/5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb.json,,,49117
EV-09CF9EBAC5C6,5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb,E047/GARD/pre_onset/automated_pending/E047_GARD_pre_onset__sitemap/20260914T004940422181Z_ugict17u/E047_GARD_pre_onset__sitemap__part-4.xml,E047,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/company-news.xml,discovery_inventory_only,texts/5072b495ae50aa0975eaf6ff73e9c97a28042751fa4c7e496f298077ea6709eb.json,,,49117
EV-5A6FA92CDFBB,0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e,E006/GARD/onset/automated_pending/E006_GARD_onset__sitemap/20260913T225931415080Z_xnenh96p/E006_GARD_onset__sitemap__part-5.xml,E006,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/circulars.xml,discovery_inventory_only,texts/0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e.json,,,47974
EV-5A6FA92CDFBB,0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e,E006/GARD/pre_onset/automated_pending/E006_GARD_pre_onset__sitemap/20260913T224910180334Z_d3cruh6i/E006_GARD_pre_onset__sitemap__part-5.xml,E006,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/circulars.xml,discovery_inventory_only,texts/0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e.json,,,47974
EV-5A6FA92CDFBB,0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e,E007/GARD/onset/automated_pending/E007_GARD_onset__sitemap/20260913T231938165576Z_6o75bcae/E007_GARD_onset__sitemap__part-5.xml,E007,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/circulars.xml,discovery_inventory_only,texts/0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e.json,,,47974
EV-5A6FA92CDFBB,0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__sitemap/20260913T230938906985Z_r7w5g3_d/E007_GARD_pre_onset__sitemap__part-5.xml,E007,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/circulars.xml,discovery_inventory_only,texts/0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e.json,,,47974
EV-5A6FA92CDFBB,0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e,E027/GARD/onset/automated_pending/E027_GARD_onset__sitemap/20260913T233926806763Z_te63trk8/E027_GARD_onset__sitemap__part-5.xml,E027,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/circulars.xml,discovery_inventory_only,texts/0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e.json,,,47974
EV-5A6FA92CDFBB,0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e,E027/GARD/pre_onset/automated_pending/E027_GARD_pre_onset__sitemap/20260913T232934375327Z_mishrzto/E027_GARD_pre_onset__sitemap__part-5.xml,E027,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/circulars.xml,discovery_inventory_only,texts/0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e.json,,,47974
EV-5A6FA92CDFBB,0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e,E029/GARD/onset/automated_pending/E029_GARD_onset__sitemap/20260913T235926270709Z_ztms99_h/E029_GARD_onset__sitemap__part-5.xml,E029,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/circulars.xml,discovery_inventory_only,texts/0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e.json,,,47974
EV-5A6FA92CDFBB,0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e,E029/GARD/pre_onset/automated_pending/E029_GARD_pre_onset__sitemap/20260913T234926684276Z_ordhbnbh/E029_GARD_pre_onset__sitemap__part-5.xml,E029,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/circulars.xml,discovery_inventory_only,texts/0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e.json,,,47974
EV-5A6FA92CDFBB,0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e,E031/GARD/onset/automated_pending/E031_GARD_onset__sitemap/20260914T001935750712Z_lipt4rf8/E031_GARD_onset__sitemap__part-5.xml,E031,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/circulars.xml,discovery_inventory_only,texts/0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e.json,,,47974
EV-5A6FA92CDFBB,0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e,E031/GARD/pre_onset/automated_pending/E031_GARD_pre_onset__sitemap/20260914T000933229683Z_ysbhmlqo/E031_GARD_pre_onset__sitemap__part-5.xml,E031,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/circulars.xml,discovery_inventory_only,texts/0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e.json,,,47974
EV-5A6FA92CDFBB,0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e,E032/GARD/onset/automated_pending/E032_GARD_onset__sitemap/20260914T003940386244Z_ajc8idut/E032_GARD_onset__sitemap__part-5.xml,E032,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/circulars.xml,discovery_inventory_only,texts/0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e.json,,,47974
EV-5A6FA92CDFBB,0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e,E032/GARD/pre_onset/automated_pending/E032_GARD_pre_onset__sitemap/20260914T002936254085Z_kohar45j/E032_GARD_pre_onset__sitemap__part-5.xml,E032,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/circulars.xml,discovery_inventory_only,texts/0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e.json,,,47974
EV-5A6FA92CDFBB,0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e,E047/GARD/onset/automated_pending/E047_GARD_onset__sitemap/20260914T005931415029Z_fglih1g4/E047_GARD_onset__sitemap__part-5.xml,E047,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/circulars.xml,discovery_inventory_only,texts/0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e.json,,,47974
EV-5A6FA92CDFBB,0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e,E047/GARD/pre_onset/automated_pending/E047_GARD_pre_onset__sitemap/20260914T004940422181Z_ugict17u/E047_GARD_pre_onset__sitemap__part-5.xml,E047,pre_onset,GARD,sitemap_discovery,https://gard.no/sitemaps/circulars.xml,discovery_inventory_only,texts/0fec71c6d808d9a6ac4eee48ae43bc868ae97dcc26d8e3006593f764f19c883e.json,,,47974
EV-1CA195F09B77,48c89d8d92c23685838466c51dc955a4aa8cb3b9fc13be91e0a53bf45b47cb50,E006/GARD/onset/automated_pending/E006_GARD_onset__sitemap/20260913T225931415080Z_xnenh96p/E006_GARD_onset__sitemap__part-6.xml,E006,onset,GARD,sitemap_discovery,https://gard.no/sitemaps/rules.xml,discovery_inventory_only,texts/48c89d8d92c23685838466c51dc955a4aa8cb3b9fc13be91e0a53bf45b47cb50.json,,,22217
